index,card_name,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFM_score,customer_segment
28573,Stacy Allen,269,11,5894.330000000001,3,4,4,344,Premium Customer
28575,Stacy Brandt,330,8,3489.09,4,3,3,433,Premium Customer
28579,Stacy Curtis,447,11,4856.830000000001,4,4,4,444,Premium Customer
28587,Stacy Harmon,531,11,5211.59,4,4,4,444,Premium Customer
28588,Stacy Harvey,334,9,4165.33,4,4,4,444,Premium Customer
28600,Stacy Nelson,158,9,4232.31,3,4,4,344,Premium Customer
28617,Stacy Weaver,181,8,3274.24,3,3,3,333,Premium Customer
28621,Stanley Daniels,145,8,3830.62,3,3,3,333,Premium Customer
28623,Stanley Flynn,336,8,3726.21,4,3,3,433,Premium Customer
28630,Stanley Rasmussen,346,11,4223.34,4,4,4,444,Premium Customer
28641,Stephanie Anderson,185,12,6043.27,3,4,4,344,Premium Customer
28646,Stephanie Baxter,170,11,4638.659999999999,3,4,4,344,Premium Customer
28671,Stephanie Douglas,159,10,4837.11,3,4,4,344,Premium Customer
28680,Stephanie Flynn,245,8,5676.85,3,3,4,334,Premium Customer
28683,Stephanie Frost,174,8,3633.5300000000007,3,3,3,333,Premium Customer
28687,Stephanie Gomez,248,10,5791.15,3,4,4,344,Premium Customer
28692,Stephanie Greer,185,10,3600.55,3,4,3,343,Premium Customer
28693,Stephanie Griffin,279,10,5495.22,4,4,4,444,Premium Customer
28694,Stephanie Gutierrez,238,10,5602.89,3,4,4,344,Premium Customer
28697,Stephanie Harris,158,9,4634.21,3,4,4,344,Premium Customer
28705,Stephanie Hughes,399,8,3210.5200000000004,4,3,3,433,Premium Customer
28717,Stephanie Kirby,331,8,4442.13,4,3,4,434,Premium Customer
28727,Stephanie Lyons,352,9,3982.63,4,4,4,444,Premium Customer
28733,Stephanie Mcpherson,167,9,5040.389999999999,3,4,4,344,Premium Customer
28734,Stephanie Mendez,214,8,3801.57,3,3,3,333,Premium Customer
28746,Stephanie Oconnell,176,8,3888.0999999999995,3,3,3,333,Premium Customer
28751,Stephanie Parsons,304,8,3812.6899999999996,4,3,3,433,Premium Customer
28758,Stephanie Peters,143,9,4141.389999999999,3,4,4,344,Premium Customer
28759,Stephanie Phillips,253,9,5289.5,3,4,4,344,Premium Customer
28762,Stephanie Richards,222,9,3792.28,3,4,3,343,Premium Customer
28766,Stephanie Rivers,196,9,4777.5,3,4,4,344,Premium Customer
28768,Stephanie Robinson,200,8,5316.450000000001,3,3,4,334,Premium Customer
28769,Stephanie Rodriguez,286,9,6205.9800000000005,4,4,4,444,Premium Customer
28774,Stephanie Ross,267,9,3713.5499999999993,3,4,3,343,Premium Customer
28779,Stephanie Santiago,211,9,4578.2699999999995,3,4,4,344,Premium Customer
28827,Stephen Blankenship,186,9,4383.4,3,4,4,344,Premium Customer
28836,Stephen Carroll,268,8,3252.9700000000003,3,3,3,333,Premium Customer
28846,Stephen Dominguez,158,8,5762.47,3,3,4,334,Premium Customer
28850,Stephen Fox,293,9,3762.6,4,4,3,443,Premium Customer
28859,Stephen Gonzalez,148,8,3045.25,3,3,3,333,Premium Customer
28860,Stephen Goodman,246,8,4035.83,3,3,4,334,Premium Customer
28867,Stephen Hudson,157,10,6052.67,3,4,4,344,Premium Customer
28876,Stephen Leon,188,11,3552.5699999999997,3,4,3,343,Premium Customer
28880,Stephen Lopez,230,10,4345.88,3,4,4,344,Premium Customer
28884,Stephen Mccoy,192,8,3440.54,3,3,3,333,Premium Customer
28914,Stephen Silva,167,8,3066.54,3,3,3,333,Premium Customer
28922,Stephen Sutton,210,8,3469.45,3,3,3,333,Premium Customer
28923,Stephen Tapia,235,8,5269.04,3,3,4,334,Premium Customer
28928,Stephen Torres,278,9,3463.0799999999995,4,4,3,443,Premium Customer
28929,Stephen Tran,304,8,3210.96,4,3,3,433,Premium Customer
28933,Stephen Villegas,169,8,3211.0299999999997,3,3,3,333,Premium Customer
28946,Steve Hughes,184,8,5469.389999999999,3,3,4,334,Premium Customer
28953,Steve Moss,223,8,4177.7,3,3,4,334,Premium Customer
28978,Steven Barton,319,8,5139.0599999999995,4,3,4,434,Premium Customer
28983,Steven Branch,347,9,3777.8100000000004,4,4,3,443,Premium Customer
28986,Steven Bruce,179,8,3283.3,3,3,3,333,Premium Customer
29001,Steven Daniel,602,12,6544.800000000001,4,4,4,444,Premium Customer
29009,Steven Ferguson,146,9,4110.37,3,4,4,344,Premium Customer
29026,Steven Greene DDS,151,9,5246.3099999999995,3,4,4,344,Premium Customer
29027,Steven Gregory,194,11,5187.96,3,4,4,344,Premium Customer
29032,Steven Harrington,144,10,4706.84,3,4,4,344,Premium Customer
29038,Steven Hill,309,8,4839.68,4,3,4,434,Premium Customer
29054,Steven Lawrence,313,10,3086.09,4,4,3,443,Premium Customer
29056,Steven Long,288,8,4112.71,4,3,4,434,Premium Customer
29057,Steven Lopez,267,8,4390.62,3,3,4,334,Premium Customer
29073,Steven Murphy,231,8,3916.45,3,3,4,334,Premium Customer
29087,Steven Powell,288,9,3369.52,4,4,3,443,Premium Customer
29088,Steven Ramos,318,8,3444.87,4,3,3,433,Premium Customer
29107,Steven Sandoval,258,9,3475.6,3,4,3,343,Premium Customer
29110,Steven Shaffer,149,8,4923.3099999999995,3,3,4,334,Premium Customer
29129,Steven Vega,170,8,3666.52,3,3,3,333,Premium Customer
29137,Steven Williams,173,10,4122.919999999999,3,4,4,344,Premium Customer
29140,Steven Wood,401,9,3911.94,4,4,4,444,Premium Customer
29152,Sue Shaw,387,10,4458.200000000001,4,4,4,444,Premium Customer
29153,Sue Sullivan,199,9,3812.9500000000003,3,4,3,343,Premium Customer
29170,Susan Buck,272,8,3542.6400000000003,3,3,3,333,Premium Customer
29178,Susan Copeland,170,8,4270.95,3,3,4,334,Premium Customer
29184,Susan Ellis,198,8,4263.67,3,3,4,334,Premium Customer
29187,Susan Ferguson,221,12,4555.45,3,4,4,344,Premium Customer
29189,Susan Flores,239,8,4126.09,3,3,4,334,Premium Customer
29195,Susan Graham,417,8,3485.41,4,3,3,433,Premium Customer
29207,Susan Hicks,259,8,4247.160000000001,3,3,4,334,Premium Customer
29211,Susan Hodge,204,8,3692.79,3,3,3,333,Premium Customer
29217,Susan Humphrey,174,9,5315.85,3,4,4,344,Premium Customer
29220,Susan Jones,151,9,3464.8600000000006,3,4,3,343,Premium Customer
29247,Susan Olsen,679,10,6291.91,4,4,4,444,Premium Customer
29260,Susan Salas,485,9,4149.37,4,4,4,444,Premium Customer
29262,Susan Sanders,333,9,4189.92,4,4,4,444,Premium Customer
29268,Susan Singleton,181,9,3762.2699999999995,3,4,3,343,Premium Customer
29289,Susan Whitaker,233,10,4108.74,3,4,4,344,Premium Customer
29312,Suzanne Kim,326,10,3264.2000000000003,4,4,3,443,Premium Customer
29321,Suzanne Sanders,174,9,3417.15,3,4,3,343,Premium Customer
29331,Sydney Guerra,211,9,3912.2699999999995,3,4,4,344,Premium Customer
29337,Sydney Mccann,410,8,4160.66,4,3,4,434,Premium Customer
29340,Sydney Powell,203,8,3439.27,3,3,3,333,Premium Customer
29353,Sylvia Reed,259,8,4543.24,3,3,4,334,Premium Customer
29357,Tabitha Adams,215,8,5215.67,3,3,4,334,Premium Customer
29370,Tamara Bryant,226,8,3978.4399999999996,3,3,4,334,Premium Customer
29376,Tamara Harrison,150,9,4241.32,3,4,4,344,Premium Customer
29380,Tamara Miller,231,8,3464.02,3,3,3,333,Premium Customer
29412,Tammy Cannon,225,10,3728.02,3,4,3,343,Premium Customer
29422,Tammy Dalton,225,9,2985.99,3,4,3,343,Premium Customer
29424,Tammy Eaton,233,9,2996.9700000000003,3,4,3,343,Premium Customer
29436,Tammy Henderson,529,9,4146.04,4,4,4,444,Premium Customer
29440,Tammy Hill,193,9,3974.56,3,4,4,344,Premium Customer
29442,Tammy Holt,159,10,4646.679999999999,3,4,4,344,Premium Customer
29447,Tammy Jones,234,10,4789.93,3,4,4,344,Premium Customer
29451,Tammy Lewis DDS,259,9,4875.74,3,4,4,344,Premium Customer
29466,Tammy Oneal,144,9,4239.26,3,4,4,344,Premium Customer
29470,Tammy Patel,342,8,3767.2999999999997,4,3,3,433,Premium Customer
29488,Tammy Stevens,152,9,3132.46,3,4,3,343,Premium Customer
29491,Tammy Vasquez,178,8,3090.98,3,3,3,333,Premium Customer
29500,Tammy Williams,254,9,3703.25,3,4,3,343,Premium Customer
29520,Tanya Castro,386,9,3014.86,4,4,3,443,Premium Customer
29531,Tanya Jackson,469,11,5233.900000000001,4,4,4,444,Premium Customer
29538,Tanya Monroe,388,11,6690.77,4,4,4,444,Premium Customer
29540,Tanya Ortiz,152,8,5169.57,3,3,4,334,Premium Customer
29547,Tanya Robinson,304,9,4540.46,4,4,4,444,Premium Customer
29548,Tanya Ross,192,9,3383.31,3,4,3,343,Premium Customer
29551,Tanya Taylor,307,10,4793.55,4,4,4,444,Premium Customer
29553,Tanya Ward,307,9,3059.46,4,4,3,443,Premium Customer
29559,Tara Bowen,252,9,4131.36,3,4,4,344,Premium Customer
29562,Tara Cooper,226,9,3368.4900000000002,3,4,3,343,Premium Customer
29564,Tara Dillon,162,8,3179.8300000000004,3,3,3,333,Premium Customer
29587,Tara Kirby,169,8,3710.55,3,3,3,333,Premium Customer
29600,Tara Parker,173,8,3333.5,3,3,3,333,Premium Customer
29603,Tara Ray,356,10,4511.530000000001,4,4,4,444,Premium Customer
29604,Tara Richardson,265,8,3766.63,3,3,3,333,Premium Customer
29617,Tasha Mills,197,10,3286.7400000000002,3,4,3,343,Premium Customer
29618,Tasha Robinson,176,8,5713.0,3,3,4,334,Premium Customer
29637,Taylor Duran,417,8,4752.360000000001,4,3,4,434,Premium Customer
29646,Taylor Harris,150,10,5823.47,3,4,4,344,Premium Customer
29648,Taylor Hicks,207,10,5806.790000000001,3,4,4,344,Premium Customer
29653,Taylor Keller,219,8,4117.9,3,3,4,334,Premium Customer
29667,Taylor Miller,143,9,3721.0299999999997,3,4,3,343,Premium Customer
29677,Taylor Porter,169,10,4365.58,3,4,4,344,Premium Customer
29681,Taylor Rocha,244,8,4962.96,3,3,4,334,Premium Customer
29706,Teresa Barker,264,9,4107.22,3,4,4,344,Premium Customer
29711,Teresa Brown DDS,361,9,3347.24,4,4,3,443,Premium Customer
29724,Teresa Cohen,187,10,4891.920000000001,3,4,4,344,Premium Customer
29731,Teresa Fischer,683,8,3649.98,4,3,3,433,Premium Customer
29738,Teresa Grant,170,9,6194.91,3,4,4,344,Premium Customer
29760,Teresa Martinez,195,9,4365.63,3,4,4,344,Premium Customer
29766,Teresa Norman,236,8,3809.3,3,3,3,333,Premium Customer
29773,Teresa Ramirez,313,10,5417.44,4,4,4,444,Premium Customer
29781,Teresa Roman,501,8,5014.65,4,3,4,434,Premium Customer
29784,Teresa Sanders,186,10,4312.16,3,4,4,344,Premium Customer
29787,Teresa Shaffer,254,9,3428.04,3,4,3,343,Premium Customer
29794,Teresa Valencia,153,8,4034.2700000000004,3,3,4,334,Premium Customer
29795,Teresa Weaver,271,10,4375.449999999999,3,4,4,344,Premium Customer
29798,Teresa Wiley,180,8,3968.8099999999995,3,3,4,334,Premium Customer
29804,Terrence Dunn,156,10,5677.33,3,4,4,344,Premium Customer
29818,Terri Hodge,313,9,4243.63,4,4,4,444,Premium Customer
29833,Terri Wallace,155,9,3462.2599999999998,3,4,3,343,Premium Customer
29835,Terri Wood,219,8,3171.7300000000005,3,3,3,333,Premium Customer
29836,Terri Zamora,264,8,3991.74,3,3,4,334,Premium Customer
29842,Terry Davis,142,10,4222.28,3,4,4,344,Premium Customer
29844,Terry Evans,418,8,5011.34,4,3,4,434,Premium Customer
29856,Terry Hobbs,162,8,3783.3500000000004,3,3,3,333,Premium Customer
29860,Terry Jordan,176,8,3146.99,3,3,3,333,Premium Customer
29861,Terry King,365,8,3040.42,4,3,3,433,Premium Customer
29865,Terry Martinez,180,8,5308.25,3,3,4,334,Premium Customer
29870,Terry Newman,342,10,4641.72,4,4,4,444,Premium Customer
29872,Terry Petersen,308,10,3607.8599999999997,4,4,3,443,Premium Customer
29888,Terry Wilson,355,9,3874.3599999999997,4,4,3,443,Premium Customer
29903,Theresa Crawford,250,9,3325.51,3,4,3,343,Premium Customer
29916,Theresa Jones,283,8,4558.08,4,3,4,434,Premium Customer
29918,Theresa Knight,356,9,4824.78,4,4,4,444,Premium Customer
29938,Theresa Sullivan,337,8,3639.2,4,3,3,433,Premium Customer
29946,Theresa Williams,220,8,3935.3900000000003,3,3,4,334,Premium Customer
29954,Thomas Andrews,268,10,4420.16,3,4,4,344,Premium Customer
29975,Thomas Cameron,185,9,6739.96,3,4,4,344,Premium Customer
29978,Thomas Carter,190,8,5139.219999999999,3,3,4,334,Premium Customer
29991,Thomas Craig,168,8,3722.83,3,3,3,333,Premium Customer
30019,Thomas Hall,246,8,4182.0,3,3,4,334,Premium Customer
30021,Thomas Henderson,488,10,3039.45,4,4,3,443,Premium Customer
30029,Thomas Humphrey,568,9,3947.8900000000003,4,4,4,444,Premium Customer
30042,Thomas King,149,8,5169.4400000000005,3,3,4,334,Premium Customer
30053,Thomas Marquez,221,9,3536.83,3,4,3,343,Premium Customer
30063,Thomas Mckay,211,8,3571.07,3,3,3,333,Premium Customer
30078,Thomas Norman,209,13,5339.48,3,4,4,344,Premium Customer
30083,Thomas Olsen,297,9,3860.53,4,4,3,443,Premium Customer
30090,Thomas Perez DVM,225,9,2994.54,3,4,3,343,Premium Customer
30092,Thomas Peterson,196,8,3860.4,3,3,3,333,Premium Customer
30099,Thomas Reese,209,9,5315.2300000000005,3,4,4,344,Premium Customer
30103,Thomas Riley,185,8,4843.62,3,3,4,334,Premium Customer
30106,Thomas Robinson,225,8,3337.9399999999996,3,3,3,333,Premium Customer
30129,Thomas Thompson,447,10,4800.860000000001,4,4,4,444,Premium Customer
30140,Thomas Webster,190,8,4180.74,3,3,4,334,Premium Customer
30141,Thomas West,179,10,6964.939999999999,3,4,4,344,Premium Customer
30143,Thomas Wilkerson,408,8,5066.4800000000005,4,3,4,434,Premium Customer
30146,Thomas Willis,297,8,4286.85,4,3,4,434,Premium Customer
30153,Tiffany Blackwell,186,8,4369.06,3,3,4,334,Premium Customer
30154,Tiffany Bowen,456,8,3290.51,4,3,3,433,Premium Customer
30158,Tiffany Bright,368,8,4658.76,4,3,4,434,Premium Customer
30165,Tiffany Carr,169,9,5150.38,3,4,4,344,Premium Customer
30166,Tiffany Carter,179,9,4143.3099999999995,3,4,4,344,Premium Customer
30200,Tiffany Johnson,274,8,2997.99,3,3,3,333,Premium Customer
30220,Tiffany Mitchell,169,8,3034.88,3,3,3,333,Premium Customer
30250,Tiffany Stewart,142,9,4782.4400000000005,3,4,4,344,Premium Customer
30265,Tim Jenkins,187,9,6333.18,3,4,4,344,Premium Customer
30289,Timothy Bradley,146,10,2991.24,3,4,3,343,Premium Customer
30292,Timothy Burton,144,12,4791.88,3,4,4,344,Premium Customer
30294,Timothy Castillo,187,9,4445.25,3,4,4,344,Premium Customer
30327,Timothy Goodwin,196,8,4027.11,3,3,4,334,Premium Customer
30330,Timothy Graves,374,9,4290.84,4,4,4,444,Premium Customer
30344,Timothy Hicks,179,8,3262.16,3,3,3,333,Premium Customer
30371,Timothy Liu,302,9,4871.219999999999,4,4,4,444,Premium Customer
30377,Timothy Martin,221,8,4976.14,3,3,4,334,Premium Customer
30383,Timothy Mendez,202,10,4587.380000000001,3,4,4,344,Premium Customer
30387,Timothy Miller,142,8,2988.12,3,3,3,333,Premium Customer
30393,Timothy Murphy,155,11,4193.570000000001,3,4,4,344,Premium Customer
30400,Timothy Palmer,216,10,6249.14,3,4,4,344,Premium Customer
30415,Timothy Reeves,286,9,3680.45,4,4,3,443,Premium Customer
30432,Timothy Saunders,559,9,4094.2200000000003,4,4,4,444,Premium Customer
30449,Timothy Thompson,173,9,5897.04,3,4,4,344,Premium Customer
30459,Timothy White,181,9,4213.570000000001,3,4,4,344,Premium Customer
30463,Timothy Williamson,197,9,3961.7400000000002,3,4,4,344,Premium Customer
30464,Timothy Willis,314,8,4468.389999999999,4,3,4,434,Premium Customer
30481,Tina Chase,150,8,5128.87,3,3,4,334,Premium Customer
30484,Tina Copeland,197,9,4555.150000000001,3,4,4,344,Premium Customer
30507,Tina Marquez,189,12,5599.91,3,4,4,344,Premium Customer
30512,Tina Mcmillan,197,8,5037.02,3,3,4,334,Premium Customer
30537,Tina Small,361,8,3450.5899999999997,4,3,3,433,Premium Customer
30538,Tina Smith,321,12,6409.58,4,4,4,444,Premium Customer
30546,Tina Wagner,380,9,4006.6799999999994,4,4,4,444,Premium Customer
30552,Tina Willis,211,9,5120.86,3,4,4,344,Premium Customer
30560,Todd Alvarado MD,171,8,3942.8399999999997,3,3,4,334,Premium Customer
30576,Todd Friedman,195,9,3347.42,3,4,3,343,Premium Customer
30577,Todd Garrett,163,10,3993.1099999999997,3,4,4,344,Premium Customer
30588,Todd Johnson,213,8,3187.47,3,3,3,333,Premium Customer
30597,Todd Montgomery,227,9,4493.88,3,4,4,344,Premium Customer
30602,Todd Peters,197,9,5372.08,3,4,4,344,Premium Customer
30606,Todd Reynolds,403,10,6013.93,4,4,4,444,Premium Customer
30612,Todd Stevenson,161,8,3816.0,3,3,3,333,Premium Customer
30629,Tom Mills,180,13,5486.330000000001,3,4,4,344,Premium Customer
30633,Tommy Coleman,827,10,4820.729999999999,4,4,4,444,Premium Customer
30639,Tommy Nelson,197,8,4792.200000000001,3,3,4,334,Premium Customer
30640,Tommy Nguyen,203,8,3838.7200000000003,3,3,3,333,Premium Customer
30654,Toni Kirby,174,9,4113.750000000001,3,4,4,344,Premium Customer
30655,Toni Neal,253,8,2989.79,3,3,3,333,Premium Customer
30659,Toni Solomon,175,9,3542.4,3,4,3,343,Premium Customer
30668,Tony Baker,222,8,3837.92,3,3,3,333,Premium Customer
30675,Tony Gibson,204,10,5458.99,3,4,4,344,Premium Customer
30691,Tony Snyder,191,10,4739.73,3,4,4,344,Premium Customer
30692,Tony Travis,192,11,5213.860000000001,3,4,4,344,Premium Customer
30693,Tony Webb,300,10,4039.9199999999996,4,4,4,444,Premium Customer
30697,Tonya Alvarez,225,10,5612.1900000000005,3,4,4,344,Premium Customer
30717,Tonya Jones,200,11,5559.099999999999,3,4,4,344,Premium Customer
30729,Tonya Mueller,199,10,3459.4199999999996,3,4,3,343,Premium Customer
30746,Tonya West,329,9,4109.22,4,4,4,444,Premium Customer
30749,Tonya Young,482,8,4573.450000000001,4,3,4,434,Premium Customer
30750,Tonya Zimmerman,494,9,4679.469999999999,4,4,4,444,Premium Customer
30756,Tracey Gomez,206,8,4119.22,3,3,4,334,Premium Customer
30760,Tracey Hawkins,199,9,4129.54,3,4,4,344,Premium Customer
30763,Tracey Miller,292,8,3352.87,4,3,3,433,Premium Customer
30782,Traci Gallagher,150,8,3545.35,3,3,3,333,Premium Customer
30802,Tracy Boyle,184,8,3763.37,3,3,3,333,Premium Customer
30806,Tracy Carr,152,8,4269.52,3,3,4,334,Premium Customer
30810,Tracy Cruz,493,8,5470.47,4,3,4,434,Premium Customer
30815,Tracy Ellis,230,8,3592.34,3,3,3,333,Premium Customer
30824,Tracy Graham,194,10,4026.06,3,4,4,344,Premium Customer
30827,Tracy Hart,451,10,3196.19,4,4,3,443,Premium Customer
30839,Tracy Jones,248,9,3917.26,3,4,4,344,Premium Customer
30852,Tracy Matthews,455,8,5719.91,4,3,4,434,Premium Customer
30859,Tracy Morgan,262,8,4297.04,3,3,4,334,Premium Customer
30868,Tracy Peters,174,10,4121.2300000000005,3,4,4,344,Premium Customer
30878,Tracy Rogers,505,8,5690.12,4,3,4,434,Premium Customer
30894,Tracy Thomas,349,9,4926.929999999999,4,4,4,444,Premium Customer
30905,Travis Aguilar,633,9,4400.78,4,4,4,444,Premium Customer
30941,Travis Johnson,337,9,3733.0299999999997,4,4,3,443,Premium Customer
30943,Travis Kelly,165,10,4248.89,3,4,4,344,Premium Customer
30946,Travis Long,355,9,5227.030000000001,4,4,4,444,Premium Customer
30952,Travis Mcbride,172,12,5366.96,3,4,4,344,Premium Customer
30956,Travis Montgomery,170,9,3086.19,3,4,3,343,Premium Customer
30967,Travis Rosales,165,9,4813.01,3,4,4,344,Premium Customer
30985,Trevor Boyd,187,9,3345.17,3,4,3,343,Premium Customer
30987,Trevor Burke,214,9,3227.89,3,4,3,343,Premium Customer
30991,Trevor Flores,150,8,3729.95,3,3,3,333,Premium Customer
30998,Trevor Lara,172,8,4891.0199999999995,3,3,4,334,Premium Customer
31021,Tricia Elliott,215,10,5943.7,3,4,4,344,Premium Customer
31028,Tricia Simpson,220,8,3222.4700000000003,3,3,3,333,Premium Customer
31030,Tristan Garrett,264,9,4807.99,3,4,4,344,Premium Customer
31035,Tristan Santiago,254,8,3291.95,3,3,3,333,Premium Customer
31045,Troy Castaneda MD,244,9,3589.2599999999993,3,4,3,343,Premium Customer
31048,Troy Clark,212,11,4832.62,3,4,4,344,Premium Customer
31051,Troy Cooper,203,8,3208.7,3,3,3,333,Premium Customer
31057,Troy Hall,263,8,3543.86,3,3,3,333,Premium Customer
31071,Troy Morrow,207,11,5257.599999999999,3,4,4,344,Premium Customer
31074,Troy Oconnell,207,13,4700.999999999999,3,4,4,344,Premium Customer
31076,Troy Perez,155,9,5320.84,3,4,4,344,Premium Customer
31088,Troy Wagner,168,8,3255.78,3,3,3,333,Premium Customer
31103,Tyler Castillo,188,10,4381.16,3,4,4,344,Premium Customer
31119,Tyler Frederick,200,13,5741.970000000001,3,4,4,344,Premium Customer
31125,Tyler Garrett,173,9,5672.97,3,4,4,344,Premium Customer
31127,Tyler Gibson,598,9,3491.2200000000003,4,4,3,443,Premium Customer
31132,Tyler Hall,156,10,3890.42,3,4,3,343,Premium Customer
31147,Tyler Lamb,438,10,4913.39,4,4,4,444,Premium Customer
31158,Tyler Mcdaniel,328,10,4118.47,4,4,4,444,Premium Customer
31175,Tyler Reed,217,8,3052.6099999999997,3,3,3,333,Premium Customer
31198,Tyler Willis,272,9,4391.34,3,4,4,344,Premium Customer
31201,Tyrone Ball,232,8,4141.7699999999995,3,3,4,334,Premium Customer
31209,Tyrone Miranda,491,10,4126.889999999999,4,4,4,444,Premium Customer
31213,Valerie Adkins,284,8,3161.4799999999996,4,3,3,433,Premium Customer
31221,Valerie Dunlap,196,9,3489.2599999999998,3,4,3,343,Premium Customer
31222,Valerie Ferguson,335,9,4339.37,4,4,4,444,Premium Customer
31231,Valerie Holt,289,8,4677.0199999999995,4,3,4,434,Premium Customer
31234,Valerie Johnson,176,8,4783.5599999999995,3,3,4,334,Premium Customer
31259,Valerie Smith,472,10,4157.96,4,4,4,444,Premium Customer
31264,Valerie Wade,383,10,5179.88,4,4,4,444,Premium Customer
31273,Vanessa Anderson,162,8,5567.6,3,3,4,334,Premium Customer
31284,Vanessa Clark,161,10,4663.64,3,4,4,344,Premium Customer
31288,Vanessa Conner,242,9,6625.42,3,4,4,344,Premium Customer
31290,Vanessa Delgado,554,9,3111.13,4,4,3,443,Premium Customer
31306,Vanessa Keith,185,9,4329.910000000001,3,4,4,344,Premium Customer
