,transaction_id,transaction_date,cardholder_name,card_number,card_type,merchant_name,merchant_category,merchant_state,merchant_city,transaction_status,transaction_amount,merchant_category_code,fraud_flag
6383,K6I0VX-1QVB-UM12F8,2022-07-06 05:26:00,Daniel Martin,340884649143183,amex,Five Guys,Fast Food,Kansas,Overland Park,Declined,9.527821095849015,MCC 5814,0
6384,YBX258-H376-5I107V,2019-06-04 19:22:00,Laura Sherman,343811808300855,amex,Chipotle,Fast Food,South Dakota,Rapid City,Declined,7.273298477530763,MCC 5814,0
6385,ZOKEU1-L8EJ-G4Q36D,2021-02-02 05:27:00,Tracey Blanchard,371839576032348,amex,Five Guys,Fast Food,Wyoming,Casper,Successful,4.217068801108585,MCC 5814,0
6386,QGQDJ4-7RZS-GC9ODQ,2022-01-21 19:57:00,Richard Meyer,345854595955117,amex,Subway,Fast Food,Alabama,Montgomery,Successful,33.67520434675161,MCC 5814,0
6388,XUQJTV-M39J-44H3S2,2021-04-13 20:17:00,Michelle Perez,378814015317553,amex,Subway,Fast Food,Ohio,Cleveland,Declined,34.72126334612386,MCC 5814,0
6389,QWBE9A-D7M1-AYX418,2019-12-11 15:20:00,Terry Bush,341279381583960,amex,Chipotle,Fast Food,North Carolina,Charlotte,Pending,36.61812869954694,MCC 5814,1
6390,4QJEWN-D206-X7KQ4N,2022-05-23 18:28:00,Hayley Ramirez,370926041203363,amex,Subway,Fast Food,Michigan,Grand Rapids,Pending,13.732971035047289,MCC 5814,0
6391,UTWG61-5BDQ-QJN1C4,2022-12-20 13:52:00,Matthew Smith,372381681881102,amex,Chipotle,Fast Food,Texas,San Antonio,Declined,10.0236873677465,MCC 5814,1
6392,ANUXK0-T7S9-MPXHEV,2023-04-28 11:01:00,Joshua Sullivan,379945959163295,amex,Chipotle,Fast Food,Washington,Seattle,Pending,13.635876775198025,MCC 5814,1
6393,SA8GIQ-3E06-HCERDE,2021-06-17 15:06:00,Kristin Andrews,373873187789226,amex,Subway,Fast Food,Massachusetts,Boston,Declined,8.453966175786256,MCC 5814,0
6394,AWJUUL-5AB4-QXIODH,2018-05-14 22:16:00,Gloria Thompson,346165853363285,amex,Domino's Pizza,Fast Food,Alaska,Fairbanks,Successful,3.8198550643678746,MCC 5814,0
6395,VJP4MD-B0YQ-AKN4CV,2022-08-05 19:17:00,Bryan Hall,340874022389701,amex,Five Guys,Fast Food,Delaware,Wilmington,Successful,25.37574814202137,MCC 5814,0
6396,EXH0D8-LI6N-OCS589,2022-09-11 09:58:00,Mrs. Elizabeth Brown,371667660206688,amex,McDonald's,Fast Food,Texas,San Antonio,Successful,17.564900115469232,MCC 5814,0
6397,NZO0RC-9JB2-YC18XJ,2022-03-16 05:20:00,Greg Hanson,345760075720550,amex,Five Guys,Fast Food,Alaska,Anchorage,Pending,1.2959030722156593,MCC 5814,0
6398,C8P5MN-1KPG-YUQTNY,2020-08-22 17:44:00,Dustin Brooks,377408803906577,amex,Five Guys,Fast Food,North Dakota,Fargo,Successful,2.91190491529868,MCC 5814,0
6399,FR3ANV-2NMM-BXZ7I4,2021-07-02 16:55:00,Brandon Frederick,377913731094107,amex,Subway,Fast Food,Minnesota,Saint Paul,Pending,37.69483076454308,MCC 5814,1
6400,R23TFX-VS62-MGPQ5K,2022-08-29 09:10:00,Katherine Wells,376293392229891,amex,Subway,Fast Food,Kansas,Overland Park,Declined,23.435485532658085,MCC 5814,0
6401,HH6B9N-9LUL-BCVU4C,2019-03-08 23:39:00,Lori Johnson,377760175031222,amex,Subway,Fast Food,Delaware,Wilmington,Declined,0.3377738813273959,MCC 5814,1
6402,S6J5DB-POJ4-IP4F5J,2018-08-13 19:13:00,Jessica May,377257128972347,amex,Subway,Fast Food,Missouri,Kansas City,Declined,16.498226244776166,MCC 5814,0
6403,UE2AD2-1I0N-JTCN0Q,2022-03-26 14:44:00,Carrie Christensen,348889288266445,amex,McDonald's,Fast Food,New Jersey,Jersey City,Successful,32.21048390281477,MCC 5814,0
6404,LPSEOU-96RS-O1FLVX,2018-10-22 11:18:00,Jeremy Johnson,340567740027286,amex,Subway,Fast Food,Florida,Miami,Pending,11.697168109927311,MCC 5814,0
6405,4UE6FZ-RGTA-2V8TPR,2020-03-28 13:04:00,Mary Hebert,348035596081437,amex,Subway,Fast Food,Mississippi,Jackson,Declined,6.468290234541064,MCC 5814,0
6406,DUG30N-U8LH-SH0AKM,2019-01-22 11:38:00,Norma Wilson,341190911653464,amex,McDonald's,Fast Food,Kentucky,Lexington,Declined,6.351900231868653,MCC 5814,0
6408,LC7MI6-CEBD-MLFJBG,2022-02-07 05:45:00,Curtis Lee,348570985806218,amex,Five Guys,Fast Food,Tennessee,Nashville,Successful,32.0265504968596,MCC 5814,1
6409,O40MAT-ZZXP-ZQHZWP,2023-03-30 21:08:00,Destiny Johnson,378248716230932,amex,Domino's Pizza,Fast Food,New Hampshire,Manchester,Successful,13.399154615387904,MCC 5814,0
6410,QSZ3R3-XS9M-PEFABT,2022-08-17 21:05:00,Patrick Graham,345310940277194,amex,Domino's Pizza,Fast Food,Colorado,Colorado Springs,Successful,8.535324460999028,MCC 5814,0
6411,REVB6I-E1P1-P9907H,2019-10-27 11:52:00,Rebekah Pearson,378753175309879,amex,Chipotle,Fast Food,Michigan,Detroit,Declined,24.026614698556926,MCC 5814,0
6412,NEWDQJ-9CMJ-76ZQDM,2022-10-11 07:25:00,Carol Perez,376510972323889,amex,Five Guys,Fast Food,Vermont,Essex,Pending,7.451121316102868,MCC 5814,0
6413,647FMF-OOOA-RRPCU5,2022-06-30 16:12:00,Christopher Dickson,341851383467622,amex,McDonald's,Fast Food,Utah,West Valley City,Declined,5.608936299850944,MCC 5814,1
6414,7MZQZE-AOH9-2NH7P4,2020-10-25 21:59:00,Kathryn Johnson,346128493414744,amex,Subway,Fast Food,Montana,Missoula,Pending,12.25484499896045,MCC 5814,0
6415,TGOE55-J7CE-HTBIAB,2020-12-09 15:40:00,Emily Nelson,344704615582170,amex,Chipotle,Fast Food,Rhode Island,Warwick,Successful,0.5159030345052635,MCC 5814,0
6416,R5YN8N-SH5I-NLGQ37,2022-01-20 22:40:00,Andrew Jackson,376559387399489,amex,McDonald's,Fast Food,Maine,Portland,Pending,0.9822918548310662,MCC 5814,0
6417,RVPY8E-PE6B-B6AQ9Y,2019-04-15 06:09:00,Leslie Butler,347386727022761,amex,Subway,Fast Food,Montana,Billings,Pending,2.3714201207084624,MCC 5814,0
6418,8M27UX-SIT2-CU9DHB,2021-08-05 19:21:00,Katherine Russell,372744177182816,amex,Chipotle,Fast Food,Mississippi,Jackson,Successful,28.59665156323417,MCC 5814,0
6419,X7WI3B-VOGK-F82UOR,2018-06-12 12:34:00,Erica Bolton,345026518406417,amex,Five Guys,Fast Food,Oregon,Portland,Declined,16.40339869466722,MCC 5814,0
6420,OZ6LGX-5S8Z-1W2Q4A,2023-01-12 22:51:00,Danielle Lamb,379770368921921,amex,McDonald's,Fast Food,Colorado,Colorado Springs,Pending,47.42042866864956,MCC 5814,0
6421,MANABV-I9F7-118RT1,2023-04-02 22:42:00,Melanie Sullivan,373919933360950,amex,Five Guys,Fast Food,Rhode Island,Warwick,Successful,1.1362005654045335,MCC 5814,1
6422,AF5TOB-TL4O-RODC0C,2019-12-25 21:15:00,Lisa Frost,379037743775509,amex,Subway,Fast Food,Pennsylvania,Pittsburgh,Successful,5.028895887379663,MCC 5814,0
6423,7NR4IF-SQUG-QVZWKH,2021-04-01 20:30:00,Jennifer Heath,341186835533188,amex,Chipotle,Fast Food,Ohio,Columbus,Declined,12.79710290437926,MCC 5814,0
6424,GBQLKL-QCRD-24R31O,2020-06-13 07:45:00,Pamela Roman,344048269949289,amex,Five Guys,Fast Food,Missouri,Kansas City,Declined,3.73947422758425,MCC 5814,0
6425,DRKGF6-HNWK-8QQ4FR,2018-10-02 20:14:00,Eileen Yang,373542387871718,amex,Subway,Fast Food,Ohio,Cleveland,Successful,25.64048184151427,MCC 5814,0
6426,DKSPGY-3BBH-L7MKTS,2020-08-27 05:27:00,Troy Villarreal,378035030914261,amex,Chipotle,Fast Food,Pennsylvania,Philadelphia,Pending,10.444177301207764,MCC 5814,0
6427,FY96N7-MFRK-84YO7F,2019-06-02 06:53:00,Angela Mullins,370799528872293,amex,McDonald's,Fast Food,Connecticut,New Haven,Successful,6.309128351857098,MCC 5814,0
6428,BC0D5H-FBPT-59H5LU,2019-08-07 09:26:00,Daniel Gardner,344729026484062,amex,Chipotle,Fast Food,Wyoming,Cheyenne,Declined,4.9576486009568885,MCC 5814,0
6429,805P99-FPSM-LF58U5,2021-09-04 16:43:00,Sandra Chapman,349777680214098,amex,Domino's Pizza,Fast Food,Wisconsin,Madison,Declined,5.878668673446326,MCC 5814,0
6430,8KMW5R-9LXF-VU4SEE,2022-12-29 20:04:00,Kevin Garcia,373603828399022,amex,McDonald's,Fast Food,Virginia,Norfolk,Pending,26.270682889511303,MCC 5814,0
6431,SH9QJ2-0B4I-UAGO9M,2021-07-23 05:35:00,Kerri Lam,342253984715260,amex,Chipotle,Fast Food,Illinois,Aurora,Pending,44.7261662495478,MCC 5814,1
6432,5VKU2P-FIUI-CVDAP5,2018-02-28 07:26:00,Carolyn Douglas,379701432916985,amex,Five Guys,Fast Food,Mississippi,Jackson,Pending,11.320443175084591,MCC 5814,0
6433,OVAHRV-K6QD-EKOH97,2022-10-24 12:13:00,Timothy Martin,374167176338536,amex,McDonald's,Fast Food,North Dakota,Fargo,Pending,3.396321416261678,MCC 5814,0
6434,XT3YJD-H0UT-UMYYZI,2023-06-26 22:36:00,Jacqueline Aguilar,372092457810163,amex,Domino's Pizza,Fast Food,Connecticut,Bridgeport,Pending,12.670870570631196,MCC 5814,1
6435,JA0OAE-PD9M-5UC14O,2023-03-23 05:49:00,Allison Mcconnell,377127633243882,amex,Domino's Pizza,Fast Food,New Hampshire,Manchester,Successful,0.1723674309893473,MCC 5814,0
6436,4EWB9B-CB2M-84PX3Q,2019-09-04 14:48:00,Amy Lynch,379126597172358,amex,Chipotle,Fast Food,Montana,Billings,Pending,5.83314834289208,MCC 5814,0
6437,BKKI9F-G60J-KB4O5Y,2021-08-15 21:31:00,Jacob Haynes,372864193944484,amex,Subway,Fast Food,Pennsylvania,Philadelphia,Successful,5.436071701038016,MCC 5814,1
6438,285D0Z-WPXB-D6730W,2022-10-17 08:36:00,Mathew Wallace,340004160153426,amex,Domino's Pizza,Fast Food,Arkansas,Little Rock,Pending,2.2767568506590394,MCC 5814,0
6440,3N10LR-VI2O-ES30DG,2021-07-05 20:18:00,Donna Zimmerman,349788273385575,amex,McDonald's,Fast Food,Vermont,Essex,Pending,0.9341138738305692,MCC 5814,0
6441,JZ0788-YQRE-WGPDKZ,2019-04-02 20:21:00,Jordan Thompson,341313375801458,amex,Five Guys,Fast Food,Oregon,Salem,Pending,8.200618042212012,MCC 5814,1
6442,L9USHR-ORII-K4D1IW,2019-12-06 06:15:00,Daniel Thomas,376732740679117,amex,Domino's Pizza,Fast Food,Louisiana,New Orleans,Declined,44.73934240083989,MCC 5814,0
6443,DS6Y9M-YL3M-CM49EZ,2018-01-02 13:28:00,Deborah Brennan,370712117343469,amex,Domino's Pizza,Fast Food,Hawaii,Honolulu,Successful,9.95136394730299,MCC 5814,1
6444,I0SOS6-F7SD-T5G944,2018-03-11 14:18:00,Nicholas Meyer,373178281612690,amex,Subway,Fast Food,Utah,Salt Lake City,Declined,30.40750112163287,MCC 5814,0
6445,1C0JTC-Z7ES-V2944J,2023-06-05 17:25:00,Jose Williams,347792869996821,amex,Five Guys,Fast Food,New Hampshire,Manchester,Pending,1.4851177854042164,MCC 5814,1
6446,O6Z0SL-R583-HJOROU,2018-12-19 11:35:00,Brittney Myers,342244701717424,amex,McDonald's,Fast Food,Massachusetts,Worcester,Successful,20.10009385363288,MCC 5814,0
6447,A5B9AC-RP5A-M67P7G,2020-08-15 09:43:00,Luis Phillips,377942582424279,amex,Five Guys,Fast Food,South Carolina,Columbia,Pending,38.60233979806837,MCC 5814,0
6448,T0FDC0-K4I4-CSO8D2,2020-02-20 21:58:00,Nancy Lewis DVM,346305834698546,amex,Five Guys,Fast Food,Kentucky,Louisville,Declined,17.008849662479385,MCC 5814,0
6450,F3S2DU-T7VL-IJRA68,2018-09-06 14:01:00,Scott Johnson,340430231417765,amex,Subway,Fast Food,Alabama,Birmingham,Successful,14.210066199342684,MCC 5814,0
6451,719Z4H-OE33-ULPN33,2023-05-08 21:59:00,Valerie Perez,379950993852275,amex,Chipotle,Fast Food,Massachusetts,Worcester,Successful,44.89371747622925,MCC 5814,0
6452,6TD70V-56NB-VGGOUE,2018-05-03 20:18:00,Stacy Delgado,345442953725635,amex,Five Guys,Fast Food,Ohio,Cleveland,Declined,10.348032863151738,MCC 5814,0
6453,CM236Z-09SG-BRHSPJ,2019-01-05 15:00:00,Denise Peters,370666778131698,amex,McDonald's,Fast Food,Wisconsin,Milwaukee,Pending,7.270274831553948,MCC 5814,0
6454,UC18HA-WM61-RFCD9X,2019-10-18 20:05:00,Connor Ramos,344283908985366,amex,Domino's Pizza,Fast Food,Vermont,Essex,Declined,4.221891549024898,MCC 5814,0
6455,0A9RZQ-NP5S-2787OF,2022-06-04 11:36:00,Edward Hester,375501962802314,amex,Chipotle,Fast Food,New Mexico,Albuquerque,Pending,9.33708405622067,MCC 5814,1
6456,VQLNQG-1ONP-QQ9RU8,2022-04-07 20:50:00,Paul Stewart,341202619464159,amex,McDonald's,Fast Food,Maryland,Baltimore,Declined,5.817500606257462,MCC 5814,0
6457,LS58YH-E2DE-6KFW5D,2022-06-22 13:30:00,David Lewis MD,378547633964592,amex,Domino's Pizza,Fast Food,West Virginia,Huntington,Pending,14.941715340312438,MCC 5814,1
6458,FQRHCN-JDNG-8KSDP8,2020-04-03 16:46:00,Tara Martinez,346541298752771,amex,Subway,Fast Food,Minnesota,Saint Paul,Pending,21.14269468130065,MCC 5814,0
6459,VRCXS2-08FK-97C6VF,2022-05-15 17:26:00,Joshua Price,378181466416262,amex,Domino's Pizza,Fast Food,Kentucky,Lexington,Successful,42.34156019300684,MCC 5814,0
6460,UND8KR-LK0N-QLKLTL,2021-03-08 14:54:00,Rebecca Larson,374818351821957,amex,Chipotle,Fast Food,Louisiana,New Orleans,Pending,3.5129171932504426,MCC 5814,1
6461,YN203B-SF19-2IAZAP,2023-07-24 06:56:00,Edward Reynolds,349389006330473,amex,Subway,Fast Food,Illinois,Aurora,Declined,11.448090799090828,MCC 5814,0
6462,JM5B36-IZY7-B2C4KI,2019-11-18 07:23:00,Melinda Adams,344293325973333,amex,McDonald's,Fast Food,Wisconsin,Milwaukee,Pending,5.209997911346883,MCC 5814,0
6463,2WDL3R-HWPK-4BK36R,2018-02-27 17:19:00,Kenneth Vang,348023321547070,amex,McDonald's,Fast Food,Georgia,Atlanta,Declined,13.314201546980993,MCC 5814,1
6464,0IXBLI-0YZ6-6SCOFY,2019-02-08 06:40:00,Whitney Bernard,375679933092882,amex,Domino's Pizza,Fast Food,New Hampshire,Manchester,Successful,6.690958936144485,MCC 5814,0
6465,FPB5DB-NY7V-15ODO3,2018-11-02 20:23:00,Robert Barron,342582296016524,amex,Five Guys,Fast Food,Alaska,Fairbanks,Pending,0.8126925189362754,MCC 5814,0
6466,5C1JFV-5AH2-H4JXIT,2020-03-02 21:19:00,Alexis Shaw,344005971929454,amex,Subway,Fast Food,Tennessee,Knoxville,Pending,32.58035381703368,MCC 5814,0
6467,ZYG7YI-8SVL-FBV0CB,2020-08-15 12:36:00,Donald Palmer,376127924138107,amex,Subway,Fast Food,New Hampshire,Manchester,Declined,13.937630469798624,MCC 5814,0
6469,C0LOTD-WMEC-DGJ98O,2021-05-24 13:00:00,Christopher Ramirez,373580833410905,amex,Domino's Pizza,Fast Food,West Virginia,Huntington,Pending,0.0044870016036974,MCC 5814,1
6471,BFJY9L-BSVA-YZSG4A,2020-06-01 12:08:00,Edward Marks,371620715601403,amex,Five Guys,Fast Food,Arizona,Phoenix,Declined,31.571638031487176,MCC 5814,0
6472,STCGVI-9II7-OCZZVO,2023-04-05 06:34:00,Cindy Mayo DDS,349273346404554,amex,McDonald's,Fast Food,Alabama,Montgomery,Successful,31.350563828238705,MCC 5814,1
6473,HC45AI-COAT-HBUD2R,2018-05-08 07:09:00,Ana Adams,345834514243548,amex,Domino's Pizza,Fast Food,Hawaii,Pearl City,Successful,4.324453009452991,MCC 5814,0
6474,OUDOI3-G3RE-JSFL7D,2022-10-21 05:37:00,Kristina Spears,371680722140571,amex,Chipotle,Fast Food,Maine,Portland,Successful,6.665405086076492,MCC 5814,0
6475,LJF6XJ-QVM9-DT8TOE,2019-04-16 11:05:00,Steven Costa,342046247637820,amex,Chipotle,Fast Food,South Dakota,Sioux Falls,Declined,11.225060870863766,MCC 5814,0
6476,A6X3EJ-GA8W-ZVLYHH,2022-03-17 20:43:00,Kyle Wood,344956461643551,amex,Chipotle,Fast Food,Delaware,Wilmington,Declined,4.210974117344192,MCC 5814,1
6478,S8HRET-5HDL-HKM0EQ,2021-04-17 08:33:00,Dr. Paul Jarvis,379955888934906,amex,Chipotle,Fast Food,Nebraska,Lincoln,Successful,4.038712426304459,MCC 5814,0
6479,8IRL7W-E8U6-7U7QGG,2019-06-19 18:05:00,Lori Bell,371889192373147,amex,Five Guys,Fast Food,Ohio,Columbus,Successful,12.291626238893349,MCC 5814,0
6480,NEYTI8-ACS1-1Y0QBG,2021-12-10 15:48:00,Miranda Hughes,373193959463409,amex,McDonald's,Fast Food,Hawaii,Pearl City,Declined,8.442195701618253,MCC 5814,0
6481,FT17BO-3NIJ-G8HB9Y,2021-01-11 20:57:00,John Edwards,379848502927291,amex,Chipotle,Fast Food,Oklahoma,Oklahoma City,Declined,14.41009629776933,MCC 5814,0
6482,0ZARLJ-KMPX-LVV18I,2018-07-02 23:42:00,Emily Clarke MD,346786808280462,amex,Subway,Fast Food,Alabama,Montgomery,Declined,3.395258483896279,MCC 5814,0
6483,CYTP7S-3PB2-X88ZLA,2022-06-09 14:14:00,Barbara Parker,344738452846678,amex,Domino's Pizza,Fast Food,Georgia,Atlanta,Successful,9.910247106167082,MCC 5814,0
6484,AI8JAW-LVYB-GA9HP6,2020-10-28 13:28:00,Margaret Taylor,379587934007757,amex,McDonald's,Fast Food,Texas,Houston,Successful,17.856524938010395,MCC 5814,0
6485,18EFTP-L266-90KARH,2021-11-01 07:50:00,Teresa Sullivan,346143534060265,amex,Chipotle,Fast Food,Nevada,Henderson,Declined,9.75597423927447,MCC 5814,0
6486,MU891B-73PJ-2HDTJC,2021-11-13 23:18:00,Mary Rojas,6582499363064087,discover,Five Guys,Fast Food,Hawaii,Pearl City,Successful,26.97887937907572,MCC 5814,0
6487,M6EPHM-WIHH-NXRNV5,2021-07-27 10:17:00,Matthew Smith,6509612515309610,discover,Domino's Pizza,Fast Food,New York,Buffalo,Declined,14.824571448001262,MCC 5814,0
6488,JJEFG2-VB94-7OS6E7,2019-02-25 22:27:00,John Poole,6011822047409009,discover,McDonald's,Fast Food,New York,Buffalo,Pending,43.47118936838356,MCC 5814,0
6489,AN35QF-CCWL-7M5RET,2018-08-02 17:05:00,Meghan Neal,6011807765136876,discover,Five Guys,Fast Food,Alabama,Birmingham,Successful,23.38787428862481,MCC 5814,0
6490,3PKUEU-CPMU-E3TBHF,2022-05-13 21:29:00,Robert Hall,6011923860082665,discover,Subway,Fast Food,Utah,West Valley City,Pending,35.95902311290266,MCC 5814,0
6492,3JMTIO-LWFK-TRCZSX,2018-05-28 15:56:00,Anne Butler,6519595438127458,discover,Domino's Pizza,Fast Food,Michigan,Detroit,Pending,15.135474279876,MCC 5814,0
6493,T8KITX-CK2E-NECZW4,2021-04-26 19:54:00,Julie Palmer,6011970357653946,discover,Domino's Pizza,Fast Food,Wisconsin,Madison,Successful,37.77174353712954,MCC 5814,0
6494,DGLNTF-RLT4-VD148X,2023-04-16 21:59:00,Matthew Lopez,6573792999427582,discover,Five Guys,Fast Food,Nevada,Henderson,Pending,6.710784221869867,MCC 5814,1
6496,5ZBKHF-DP5Z-73UVUJ,2020-10-02 16:11:00,Barbara Villa,6567289953102713,discover,Domino's Pizza,Fast Food,Colorado,Denver,Pending,5.225094029111923,MCC 5814,0
6497,JX517T-P7FJ-VFGC3I,2019-08-12 12:26:00,Matthew Green,6502575191559880,discover,Domino's Pizza,Fast Food,Montana,Missoula,Successful,0.6650879418998447,MCC 5814,0
6498,L4NBCB-NIB0-GJ2GOD,2019-07-13 14:11:00,Brandi Smith,6511684826676660,discover,Chipotle,Fast Food,Connecticut,Bridgeport,Declined,16.439112004651953,MCC 5814,0
6499,WPUV08-G277-SWUDA2,2023-03-12 23:56:00,Alexander Reynolds,6011372509402605,discover,Domino's Pizza,Fast Food,Oklahoma,Tulsa,Pending,0.9077036431510505,MCC 5814,0
6500,URARGY-32EE-37MK1L,2019-11-18 07:03:00,Whitney Cruz,6520407902982078,discover,Five Guys,Fast Food,Florida,Jacksonville,Successful,28.19901445137785,MCC 5814,0
6501,GT1A8C-KQCL-LPTSQK,2023-02-26 09:46:00,Luis White,6528831887377370,discover,Subway,Fast Food,New York,Buffalo,Pending,16.241514042722862,MCC 5814,0
6502,PPXPM8-JXOH-KR0KTG,2018-08-21 13:03:00,Brandon Parker,6011801827000162,discover,Domino's Pizza,Fast Food,South Carolina,Columbia,Pending,29.05351555415552,MCC 5814,0
6503,3F1BT0-QSYA-Z5IN69,2018-02-27 21:49:00,Jeffrey Washington,6582691365897551,discover,Subway,Fast Food,West Virginia,Charleston,Successful,13.41792959569679,MCC 5814,0
6504,C9UBX9-R4CT-2HCFLH,2021-04-15 09:07:00,Emily Avila,6011479328369442,discover,Five Guys,Fast Food,Oregon,Salem,Pending,25.82156630380048,MCC 5814,0
6505,C4JN8X-0260-W9D4NZ,2018-05-12 09:37:00,Zachary Walker,6577687650625365,discover,McDonald's,Fast Food,Indiana,Indianapolis,Successful,23.897210654544367,MCC 5814,0
6506,HN7VNI-OM4Y-9RIHA9,2021-12-31 18:04:00,Brian Brandt,6011927926400308,discover,Subway,Fast Food,Florida,Miami,Declined,8.256671431363435,MCC 5814,0
6507,FGNR4M-IZN2-IC6YHN,2019-05-27 09:52:00,Barbara Chaney,6011663848955794,discover,Subway,Fast Food,Illinois,Chicago,Pending,20.050867955038147,MCC 5814,0
6509,PE3Q6O-2E0S-D7KVRU,2021-08-28 18:55:00,Autumn Bennett,6011611998031056,discover,Chipotle,Fast Food,Kansas,Overland Park,Successful,38.48353413783854,MCC 5814,0
6510,9H3T3U-I2E9-ETZN0C,2021-07-24 06:39:00,Alicia Taylor,6529915314793637,discover,McDonald's,Fast Food,New Hampshire,Manchester,Declined,4.987968717969733,MCC 5814,0
6511,ZUOSI7-BJQ5-LKRFP9,2019-02-08 16:25:00,Eric Abbott,6011645793925666,discover,McDonald's,Fast Food,Arizona,Tucson,Pending,8.449772359637509,MCC 5814,1
6512,4OF7NG-GBA5-G6YX72,2022-04-19 18:16:00,Michelle Hurst,6556045646956680,discover,Subway,Fast Food,Nevada,Henderson,Declined,18.725787447617115,MCC 5814,1
6513,EITPOB-WSOC-17X2SS,2023-01-29 11:31:00,Shawn Brown,6011293013636019,discover,Five Guys,Fast Food,Kentucky,Louisville,Declined,5.420364772909254,MCC 5814,0
6514,RQSII1-G0CD-B3GQ8W,2018-09-01 23:43:00,James Chang,6011769177450651,discover,Chipotle,Fast Food,Hawaii,Pearl City,Declined,23.78844282885288,MCC 5814,0
6515,PQA7S6-4G0D-S6E0SX,2021-02-03 18:41:00,Brian Wolf,6501705012634742,discover,Domino's Pizza,Fast Food,Delaware,Wilmington,Declined,2.0905545263410885,MCC 5814,0
6516,N1FSI8-RGJS-USFZA4,2023-04-28 22:08:00,Christina Carter,6597791750555666,discover,McDonald's,Fast Food,Virginia,Norfolk,Declined,3.8481000288861633,MCC 5814,0
6517,7B3MVA-KDZO-W3KQZT,2019-10-27 19:50:00,John Stokes,6011068462704454,discover,Domino's Pizza,Fast Food,Kentucky,Lexington,Declined,28.400919553921216,MCC 5814,0
6518,X0HA8D-YXDN-7S62CO,2021-05-22 08:36:00,Christopher Phillips,6561728212118529,discover,Chipotle,Fast Food,Colorado,Denver,Declined,6.88145838861468,MCC 5814,0
6520,NLTCZT-ST4D-UKF7UK,2022-06-18 06:32:00,Kelly Mcpherson,6011150487806843,discover,Domino's Pizza,Fast Food,Pennsylvania,Pittsburgh,Pending,6.671851603056352,MCC 5814,0
6521,0YTOQ8-YLQK-QA2BLP,2023-07-17 19:46:00,Charles Vega,6011543623096420,discover,Subway,Fast Food,New York,New York,Declined,28.42417316895288,MCC 5814,0
6522,XT2O7V-67FZ-S5ICZV,2023-07-08 17:48:00,Paul Love,6011625098786484,discover,Subway,Fast Food,Wyoming,Casper,Declined,2.7093827139065634,MCC 5814,0
6525,QHZKD3-4311-NCSV3B,2021-10-04 05:47:00,Ashley Johnson,6527282656446510,discover,Domino's Pizza,Fast Food,Florida,Miami,Successful,3.036816940917615,MCC 5814,0
6526,0TM4FM-O0AN-VEJE1N,2023-08-10 20:42:00,Jennifer Duran,6578521615174665,discover,Five Guys,Fast Food,Oregon,Portland,Pending,11.80785192786856,MCC 5814,0
6527,KMVESS-IZLX-8LLWSU,2018-03-04 11:22:00,Lee Kelly,6011932034594448,discover,Chipotle,Fast Food,Colorado,Denver,Declined,19.219175843826672,MCC 5814,0
6528,0JY4RQ-MCZM-1UJAXI,2018-08-28 19:51:00,Jennifer Gray,6522083340802638,discover,Domino's Pizza,Fast Food,Hawaii,Honolulu,Declined,0.6673267588191417,MCC 5814,0
6529,CQLLY1-8GRX-8S86AV,2022-07-10 07:15:00,Debbie Vasquez,6539313655694754,discover,McDonald's,Fast Food,Indiana,Fort Wayne,Pending,13.60641920293799,MCC 5814,0
6530,LO0OPW-B4YF-003POC,2019-10-08 23:42:00,Christopher Ramirez,6011218721154955,discover,Five Guys,Fast Food,South Dakota,Rapid City,Pending,0.2542543908099262,MCC 5814,0
6531,ZYAUEL-5UIR-4R093H,2023-05-15 21:59:00,Rebecca Yang,6533996618007068,discover,Five Guys,Fast Food,Florida,Miami,Declined,1.4316422721468756,MCC 5814,0
6532,TFJLUA-IUSH-7NEV38,2018-01-15 18:08:00,Paula Ross,6517859964461760,discover,Domino's Pizza,Fast Food,Iowa,Cedar Rapids,Pending,6.676776115140396,MCC 5814,0
6533,ME90Y3-7ULD-B93H6G,2020-02-02 21:11:00,Brandon Martinez,6542684706205070,discover,Domino's Pizza,Fast Food,South Carolina,Columbia,Declined,38.57805068538645,MCC 5814,0
6534,TLVBY8-1APE-MA5N5A,2023-03-21 22:23:00,Carrie Gonzalez,6518944716912366,discover,Subway,Fast Food,Virginia,Norfolk,Declined,47.59909445071415,MCC 5814,0
6535,81238Y-UJD9-U4C9LU,2018-12-21 08:52:00,Daniel Carpenter,6585767602455382,discover,Domino's Pizza,Fast Food,South Dakota,Sioux Falls,Declined,0.3838610173309437,MCC 5814,0
